,TILGANG1,ANVENDELSE,PRISENHED,TID,INDHOLD
1408,"Intermediate consumption / final demand, purchasers prices",13150 Textiles and leather products- (Use),Constant prices of the previous year,1974,3278.885
1409,"Intermediate consumption / final demand, purchasers prices",13150 Textiles and leather products- (Use),Constant prices of the previous year,1975,3947.237
1410,"Intermediate consumption / final demand, purchasers prices",13150 Textiles and leather products- (Use),Constant prices of the previous year,1976,4568.739
1411,"Intermediate consumption / final demand, purchasers prices",13150 Textiles and leather products- (Use),Constant prices of the previous year,1977,4575.471
1412,"Intermediate consumption / final demand, purchasers prices",13150 Textiles and leather products- (Use),Constant prices of the previous year,1978,4510.275
1413,"Intermediate consumption / final demand, purchasers prices",13150 Textiles and leather products- (Use),Constant prices of the previous year,1979,4986.944
1414,"Intermediate consumption / final demand, purchasers prices",13150 Textiles and leather products- (Use),Constant prices of the previous year,1980,5529.034
1415,"Intermediate consumption / final demand, purchasers prices",13150 Textiles and leather products- (Use),Constant prices of the previous year,1981,6014.961
1416,"Intermediate consumption / final demand, purchasers prices",13150 Textiles and leather products- (Use),Constant prices of the previous year,1982,6887.265
1417,"Intermediate consumption / final demand, purchasers prices",13150 Textiles and leather products- (Use),Constant prices of the previous year,1983,7141.87
1418,"Intermediate consumption / final demand, purchasers prices",13150 Textiles and leather products- (Use),Constant prices of the previous year,1984,8959.452
1419,"Intermediate consumption / final demand, purchasers prices",13150 Textiles and leather products- (Use),Constant prices of the previous year,1985,9910.804
1420,"Intermediate consumption / final demand, purchasers prices",13150 Textiles and leather products- (Use),Constant prices of the previous year,1986,11219.621
1421,"Intermediate consumption / final demand, purchasers prices",13150 Textiles and leather products- (Use),Constant prices of the previous year,1987,10846.578
1422,"Intermediate consumption / final demand, purchasers prices",13150 Textiles and leather products- (Use),Constant prices of the previous year,1988,10307.852
1423,"Intermediate consumption / final demand, purchasers prices",13150 Textiles and leather products- (Use),Constant prices of the previous year,1989,9816.671
1424,"Intermediate consumption / final demand, purchasers prices",13150 Textiles and leather products- (Use),Constant prices of the previous year,1990,10057.555
1425,"Intermediate consumption / final demand, purchasers prices",13150 Textiles and leather products- (Use),Constant prices of the previous year,1991,9940.119
1426,"Intermediate consumption / final demand, purchasers prices",13150 Textiles and leather products- (Use),Constant prices of the previous year,1992,10778.4
1427,"Intermediate consumption / final demand, purchasers prices",13150 Textiles and leather products- (Use),Constant prices of the previous year,1993,9631.429
1428,"Intermediate consumption / final demand, purchasers prices",13150 Textiles and leather products- (Use),Constant prices of the previous year,1994,9892.179
1429,"Intermediate consumption / final demand, purchasers prices",13150 Textiles and leather products- (Use),Constant prices of the previous year,1995,9767.314
1430,"Intermediate consumption / final demand, purchasers prices",13150 Textiles and leather products- (Use),Constant prices of the previous year,1996,10397.487
1431,"Intermediate consumption / final demand, purchasers prices",13150 Textiles and leather products- (Use),Constant prices of the previous year,1997,8886.267
1432,"Intermediate consumption / final demand, purchasers prices",13150 Textiles and leather products- (Use),Constant prices of the previous year,1998,9553.011
1433,"Intermediate consumption / final demand, purchasers prices",13150 Textiles and leather products- (Use),Constant prices of the previous year,1999,9695.188
1434,"Intermediate consumption / final demand, purchasers prices",13150 Textiles and leather products- (Use),Constant prices of the previous year,2000,10054.507
1435,"Intermediate consumption / final demand, purchasers prices",13150 Textiles and leather products- (Use),Constant prices of the previous year,2001,9653.609
1436,"Intermediate consumption / final demand, purchasers prices",13150 Textiles and leather products- (Use),Constant prices of the previous year,2002,8762.484
1437,"Intermediate consumption / final demand, purchasers prices",13150 Textiles and leather products- (Use),Constant prices of the previous year,2003,8284.444
1438,"Intermediate consumption / final demand, purchasers prices",13150 Textiles and leather products- (Use),Constant prices of the previous year,2004,7557.759
1439,"Intermediate consumption / final demand, purchasers prices",13150 Textiles and leather products- (Use),Constant prices of the previous year,2005,7931.871
1440,"Intermediate consumption / final demand, purchasers prices",13150 Textiles and leather products- (Use),Constant prices of the previous year,2006,7529.406
1441,"Intermediate consumption / final demand, purchasers prices",13150 Textiles and leather products- (Use),Constant prices of the previous year,2007,7547.714
1442,"Intermediate consumption / final demand, purchasers prices",13150 Textiles and leather products- (Use),Constant prices of the previous year,2008,6997.078
1443,"Intermediate consumption / final demand, purchasers prices",13150 Textiles and leather products- (Use),Constant prices of the previous year,2009,6228.312
1444,"Intermediate consumption / final demand, purchasers prices",13150 Textiles and leather products- (Use),Constant prices of the previous year,2010,6022.77
1445,"Intermediate consumption / final demand, purchasers prices",13150 Textiles and leather products- (Use),Constant prices of the previous year,2011,6286.347
1446,"Intermediate consumption / final demand, purchasers prices",13150 Textiles and leather products- (Use),Constant prices of the previous year,2012,6009.298
1447,"Intermediate consumption / final demand, purchasers prices",13150 Textiles and leather products- (Use),Constant prices of the previous year,2013,6830.585
1448,"Intermediate consumption / final demand, purchasers prices",13150 Textiles and leather products- (Use),Constant prices of the previous year,2014,6418.338
1449,"Intermediate consumption / final demand, purchasers prices",13150 Textiles and leather products- (Use),Constant prices of the previous year,2015,6157.759
1450,"Intermediate consumption / final demand, purchasers prices",13150 Textiles and leather products- (Use),Constant prices of the previous year,2016,6826.447
1451,"Intermediate consumption / final demand, purchasers prices",13150 Textiles and leather products- (Use),Constant prices of the previous year,2017,6493.263
1452,"Intermediate consumption / final demand, purchasers prices",13150 Textiles and leather products- (Use),Constant prices of the previous year,2018,7160.586
1453,"Intermediate consumption / final demand, purchasers prices",13150 Textiles and leather products- (Use),Constant prices of the previous year,2019,7343.512
1454,"Intermediate consumption / final demand, purchasers prices",13150 Textiles and leather products- (Use),Constant prices of the previous year,2020,7364.261
1455,"Intermediate consumption / final demand, purchasers prices",13150 Textiles and leather products- (Use),Constant prices of the previous year,2021,6966.945
1456,"Intermediate consumption / final demand, purchasers prices",CC Wood and paper products and printing- (Use),Current prices,1966,1775.393
1457,"Intermediate consumption / final demand, purchasers prices",CC Wood and paper products and printing- (Use),Current prices,1967,1835.945
